CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
15681843,NULL,624,Germany,,35,0,,,1,0,163587.9,0
15718673,Mirams,839,Spain  ,Female,₹33,10,75592.43,1,1,0,62674.42,0
15591985,Stewart,708,France  ,Female,51,8,70754.18,1,1,1,92920.04,1
15768163,Griffin,655,Germany,Female,46,7,137145.12,1,1,0,115146.4 units,1
15747000,Shih,592,France,Male,27,3,0.0 units,2,₹1,1,19645.65,0
15610912,FERRI,657,SPAIN,Female,41,6,112119.48,1,1,0,17536.82,0
15637644,Hanson  ,667,France,Female,24,4,0.0,2,0 units,1,34335.55,0
15595766,Watts,527,Spain,Male,37,5,93722.73,2,1,1,139093.73,0
15652615,Ferri,742,France,Male,39,₹8,140004.96,1,1,1 units,92985.78,0
15649858 units,Simpson,469,NULL,Male,37,9,96776.49,,1,1,119890.86,₹0
15664720,Kovalyova,714,Spain,Male,33,8,122017.19,1,0,0,₹162515.17,0
15728224,Kerr,710,Germany,Female,41,9,149155.53,2,1,0,42131.26,1
,Vinogradova,598,NULL,Female,39,5,0.0,2,1,,83103.46,0
15653620,Gordon,546,France,Female  ,27,₹8,0.0,2 units,1,1,14858.1,0
15810944,NULL,586,France,Female,35,7,0.0 units,2,1,,70760.69,0
15584785,OGOCHUKWU,660,France,Male,37,2,97324.91,1 units,1,0,23291.83,0
15601857,Woodhouse,705,Germany,Female,46,4,115518.07,1,0,0,76544.9,1
15629846,Sheehan,827 units,Germany,Female,47,8,143001.5,2,1,0,108977.5,0
15629094,Fomin,528,France,Female,36,1,156948.41 units,1,1,1,149912.28,1
15805261,NULL,700,Spain,Male,29 units,,₹0.0,2,0,1,152097.02,0
15798834,Yefremov,₹719,SPAIN,Female,32,7,0.0 units,1,0,0,76264.27,0
15654531,Tuan,477,France,Male,₹22,5,₹82559.42,2,₹0,0,163112.9,
15663933,Jamieson,625,Germany,Female,35,5,86147.46,2,1,0,163440.8,1 units
,TAI,675,Spain,Male,33,3,0.0,2,1 units,0,45348.08,0
15775750,YAO,686,FRANCE,Male,,9,134560.62,1,1,0,27596.39,0
15750867,Nucci,489,Germany  ,Female,46,8,92060.06,1,1,0,147222.95 units,1
15720644,Martin  ,789,France,Male,27,6,0.0,2,1,0,103603.65,0
15700353,Evans,662,FRANCE,Female,37,6 units,0.0 units,2,1,0 units,51229.17,
15628112,Hughes,771,Germany,FEMALE,36,5,77846.9,1,0,0,99805.99,0
15714920,Balashov  ,585,Germany  ,Male,44,7,163867.86,1,1,1,112333.22,0
15694409,TSAO,647,Germany,Female,22,3,97975.82 units,2,0,1 units,62083.0 units,0
15729582,Fu,676,Germany,Male,48 units,₹3,80697.44,1,0,0,101397.86,₹0
15671124,Buccho,599,France,Male,25,6 units,₹120383.41,1,1,1,₹24903.09,0
15618695,TS'UI,,Spain,Female,22,3,108117.1,1,0,1,53328.7,0
15808228,NULL,768,Spain,FEMALE,44,6,60603.4,1,1,1,178045.97,0
15618225,Porter,741,Germany,Male,36,8,116993.43,2,1,,₹168816.22,₹0
15657540,Cremonesi,578,France,Male,50,5,151215.34,2,1,0,169804.4,0 units
15669987,Sung,728,Germany,Female  ,35,8,125884.95,2,1,0,54359.02,1
15687626,Zhirov,527,FRANCE,Male,39,4 units,0.0,2 units,1,0,167183.07,1
₹15642991,Tung,850,Spain,NULL,29,7,0.0,2,1,0,23237.25,0
15622774,Kao,648,FRANCE,Male,34,0,0.0,1,1,1 units,167931.81 units,0
15657342,NULL,850,Germany,Male,28,4,147972.19,1,₹1 units,0,60708.72,1
15574858,Page,530,France,Male  ,37,₹8,0.0 units,2,1,1,287.99,0
15755178,Ramos,660,France,Male,50,₹1,0.0,3,1,1,191849.15,1
15727384,Chukwuemeka,705,Germany,Female  ,43,10,146547.78,1,,1,10072.55 units,1
15574795,Lombardo,495,France,Female,38,2 units,63093.01,1,1,1,₹47089.72,0
,Howarth,576,France,Female,55,6,44582.07,3,0,1,67539.85,1
15604304,NULL,539,Germany,Female,34,4,91622.42,1,1,1,136603.42,0
15596914,Shaw,630,Germany,Female,31,2,112373.49,2,1,1,131167.98,0
15594556,Chuter,619,Spain,Male,52,8,,2,,1,123242.11,0
15795370,Mazure,648,Germany,Male,₹37,6,131753.41,1 units,1,0,86894.67,0 units
15654025,Jones,646,France  ,Female,51,4,101629.3,1,0 units,0,130541.1,0
15588918,Mitchell,671,France,Female,42,6,0.0,2,1,0,,0
15726855,Oliver,805,GERMANY,,₹45,9,116585.97,1,₹1,0,189428.75,1
15626452,Beatham,₹711,Spain,Male,32,₹5,0.0,2,1,1,147720.27,0
15705301 units,Parkes,683,France,Male,41,6,95696.52,2,1,1,184366.14,0
15811927,Marcelo,733,France,Female,38 units,3,157658.36,1,0,0,,0
15648721,Hsueh,711 units,France,Male,₹64,4,0.0,2,1,1,3185.67,0 units
15814465,Ch'in,612,France,NULL,24 units,1,182705.05,1,1,1,₹171837.06,0
15567486,Li,634,SPAIN,Female,41,4,0.0,₹2,1 units,1,164549.74,0
15738497,Chukwujamuike,729,Spain,Male,44,4,107726.93,2,1,0,153064.87 units,0 units
15567991,Obiuto,794,Spain,Male,31,0,144880.34,2,0,1,175643.44,0
15742809,Mironova,712,Spain,Female,29,7,77919.78,₹1,1,0,122547.58,0
15661670,Chidozie  ,,Germany,Female,31,8,107818.63,1,1,0,199725.39,
15771483,Arnold,609,France,Male,40,6,0.0,2,1,₹1,97416.34,0
15756277,Wilson,850,Germany,Female,43,8,92244.83,2,1,0,54949.73,0
15772777,Onyemachukwu,850,Spain,FEMALE,29,10,0.0,2,1,1,94815.04,0
15809309,Longo,689,Spain,Female  ,40,5,₹154251.67,1,0,1,118319.5,0
₹15661412,Wardell,715,France,Male,32,8,175307.32,1,1,0,187051.23,₹0
15688563,Marchesi,694,Germany,MALE  ,31,4,141989.27 units,2,1,0,₹26116.82,0
15780870 units,McKay,580,Spain,Male,67,3,153946.14,1,1,1,7418.92,0
15729718,Stelzer,610,NULL,Male,41,6,0.0,₹3 units,0,0,56118.81,₹1 units
15773890,Okechukwu,733,FRANCE,Male,22,5,0.0,2,,1,117202.19,0
15810203,Manning,499,Germany,FEMALE,44,6,77627.33,2,1,0,₹108222.68,0
15731744,Carslaw,692,France,Male,₹30,2,0.0,2,0,1,130486.57,0
15596761,Hawdon,515,Germany,Male,60,9,113715.36,1,1,0,18424.24,1
₹15790630,Olisaemeka,619,FRANCE,Female,48,4,0.0,1 units,0,0,18094.96,₹1
15586264,NULL,,France,Male,43,2,140431.98,1,1,0,26450.57,1
15615352,Ebelechukwu,588,France,Male,31,₹4,99607.37,2,0,1,35877.03 units,0
15677550,Folliero,755,France,Female,38,1,0.0,2,1,0,20734.81,0
15746708,Ritchie,589,Germany,Male,55 units,7,119961.48,1,1,0,65156.83,1
15674206,Walker,716,France,Female,22,8,0.0,2,1,1,92606.98 units,0
15641411,NULL,756,France  ,Female,23 units,1,112568.31,1,1,1,113408.11,₹0
15731166,Macleod,743,France,Female,30,1,127023.39,1,1 units,1,138780.89,0
15801247,Fan,605,Spain,Male,39,10,105317.73,2,₹1,0,138021.36,0
15591766,Crawford,,Spain,Female,25,,121166.89,1,0,1,115288.24,0
15752801,Bradshaw,518,GERMANY,Male,29,9,125961.74 units,2,1,0,160303.08,1
15752193,Burton,421,Spain,Male,34,,90723.36,₹1,1,1,12162.76 units,0
15669922 units,NULL,530,Spain,Female,36,2,0.0,2,1,₹1,14721.8,0
15583681,Layh,616,Spain,Male,31,7,76665.71 units,2,1 units,1,163809.08,0
15774882,Mazzanti,687,France,Female,35,3,99587.43,1,1,1 units,1713.1,1
15769051,Shaw,₹503,Spain,Male,25,7,0.0,1,0,1,192841.13,0
15571995,Harper,775,Germany  ,Female,33,1,,2,1,1 units,₹26362.4,0
15746970,Townsend,760,Spain,Female,57,₹1 units,0.0,2,1,1,25101.17 units,0
15660316,STEPHENSON,420,Germany,NULL,34,1,135549.9,1,0,0,149471.13,1
₹15646513,Spyer,803,France,Male,42,5,0.0,1,1,0,196466.83,1
15592116,Jensen,585 units,France,Female,39,7,0.0,2,1,0,2401.26,0
15627697,,662,France,Male,34,2,0.0,2,0,1,21497.27,0
15699532,NULL,516,France,Male,51,8,120124.35,2,0,1,168773.54,
15676513 units,Burns,601,Germany  ,Male,35,8,71553.83,1,1,0,177384.45,0
15585839,Niu,633,France,Male,37,2 units,,₹2,,0,182258.17,0
,VINOGRADOFF,611,France,Male,30,2,104145.65,1,0,0,159629.64,0
15660871,Ch'ang,665,France,Male,28,8,137300.23,1,1,0,90174.83,0 units
15700864,Fiorentini,607,France,Female,₹21,0,0.0,2,1,0,116106.52,0
15662532,Holmes,757,Germany,Male,31,8,149085.9,2,1,1 units,197077.36,0
15752816,NULL,531,FRANCE,Male,29,,114590.58,1,0,0,,0
15724955,,537,France,NULL,38,3,0.0,2,0 units,0,141023.01,0
15763065,NULL,700,Spain,Female,40,2,0.0,2,1,₹0,199753.97,0
15796480 units,Reilly,687,France,Female,31,2,0.0,2,0,1,145411.39,0
15717156,Sokolov,520,France,NULL,,3,143396.54,2,1,1,898.51,0 units
15800805,Maher,451,France,Female,31,7,140931.82,1,0,1,20388.77,0
15783882,Daly,771,Spain,Female,41,5,,2 units,0,1 units,₹92914.67 units,0
15672499 units,Iadanza,635 units,France,MALE,34,3,134692.4 units,2 units,1,1,83773.02,0 units
15684696,Lei,560,Spain,Female,26,3,116576.45,1,1,0,157567.37,0
15634891,Jamison,504,Germany,Female,43,7,102365.49,1,1,0,194690.77,1
15699325,Fedorova,555,Germany,Female,62,10,114822.64 units,1,0,1,8444.5,0
15639576,Burns,691,France,Male,26,9,136623.19,1,1,0,153228.0,0
15755262,McDonald,608,Spain,,41,3,89763.84 units,1,0,0,199304.74,1
15719276,T'ao,741,Spain,Male,35,6,74371.49,1,0,0,99595.67,0
15622507,Hamilton,748,Germany,Female,40,3,103499.09,2,0,0,,0
15781574,Ma,636,NULL,Male,76,9,126534.6,1,1,1 units,39789.62,0
15568487 units,Gorshkov,,France,,35,7,124616.23 units,1,1,1,69320.97,0
15719778,Chiu,577,France,FEMALE,32,1,0.0,2,1,0,9902.39,0
15791302,Swift  ,741,France,MALE,32,8,0.0,2,1,0,143598.7,0 units
₹15741643,,777,Germany,Male  ,35,7,122917.69,,1,1,76169.68,
15662189,Durant,434,SPAIN,Male,₹33,3,0.0,,1,1,₹2739.71,0 units
15700854,Cunningham,595 units,Spain,Male,35,8,0.0 units,1,1,₹0,100015.79,1
15697844,Whitehouse,721 units,NULL,Female,32,10 units,,1,1,0,136119.96,1
15594685 units,Hall,757,France,Female,49,2,₹0.0,2,0,0,164482.92,0
15662434,Zhdanova,607,France,Male,25,3,0.0,2,0,0,187048.72,0
15598940,Achebe,681,Germany,NULL,38,6,181804.34,2,1,1,57517.71,0
15568162,Sung,527,Spain,MALE,53,8,0.0,1,1,1,51711.57 units,0
15788494,Alekseeva,,FRANCE,Male,31,8,145875.74,1,1 units,0,137491.23,0
15684011,Miller,576,Germany,Male,29,₹7,130575.26,1,0,1,173629.78,0
15736717,MA,602,France,Male,31,7 units,155271.83,,1,1,179446.31,0
15569759,Rawling,583,France,Female,27,4,0.0,3,1,0 units,163113.41,0
15770121 units,Bancroft,,France,Female,₹34,,0.0,1,1,0,24255.21,0
15746995,Greco,724,Germany,Male,31,9,138166.3,1,1,0,12920.43,0
15800736,Kirwan,,Spain,Female,42,4,96763.89,1,1,1,199242.65,0
15705739,Toscani,753,Germany,Male,32,5,159904.79,1,1 units,0,148811.14,0
₹15647546,Carvosso,688,Germany,Female,40,8,150679.71,2,0,1,196226.38,0
15617991,,555,France,Male,29,4,128744.04,1,1,1,47454.93,0
15687527,Yobachukwu,,Spain,,35,1,₹0.0,2,1,₹0,,0
15776047,NICHOLLS,620,France,Female,29,3,0.0,2,0 units,1,153392.28,0
15742269,MILANO,756,France,Female,24,1,0.0,2,1,0,184182.25,0
15749489,Denisova,533 units,Germany,Female,22,₹10,115743.6,1,0,0,43852.05,0
15698031,Romano,587,Germany,Female,39,6,101851.8,2,1,0,7103.71,0
₹15793324 units,McKenzie,695,Spain,Male,32,9,0.0,3,0,1,38533.79,0
15612140,Milano,721,Spain,Female,46,7,137933.39,1,1,1,67976.57,0
15607691,Gibson,658,France,Male,36,8,174060.46,1,1,1,94925.62,0
15733581,Duncan,831,Germany,Male  ,32,9,80262.66,1,1,0,₹194867.78 units,0
15787529,Gray,592,Spain,Male,38 units,₹0,0.0,1,1 units,0,65986.48,1
15571869,Lei,669 units,GERMANY,Female,,4 units,112650.89,1,0,0,166386.22,1
15745605,NULL,722,France,Female,47,,88011.4,1,1 units,1,90655.94 units,1
15691004,Yu,407,Spain  ,MALE,37,1 units,0.0,1,1,1,49161.12,1
15602811,CHIOKE,₹730,Germany,Male,38,0,38848.19,₹2,0 units,0,94003.11,0
15741336,Ejimofor,715,NULL,NULL,38,5,118590.41,1,1,1,5684.17,1
15631481,Thomson,673,France,Male,51,8,79563.36,2,1,₹1,172200.91,0
15761141,,604,Spain,Female,71,10,0.0,2,1,1,129984.2,0
15690898,Bogolyubova,696,France,Male,44,8,161889.79,1,0 units,0,75562.47,0
15657881,Onyemere,₹784,France,Male,₹38 units,5,136712.91,1,0,1,169920.92,0
15765952 units,Milanesi,769,France,Male,₹29,4,145471.37,1,1,0,188382.77,0
15754574,Tomlinson,738,Spain,Male,₹36,5,0.0,2,1,1,96881.32,0
15785815 units,Toscano,₹670,Germany,Male,31,1,142631.54,2,1,1 units,175894.24,0
15621815,Obiajulu,803,France,Female,40,6,165526.71,1,1,0,12328.08,0
15744240,Shen,688,Germany,Female,46,0,74458.25,1,0,1 units,6866.31,
15726032,Enyinnaya,608,France,Male,33,9,89968.69,,1,0,68777.26,0
15808760,Evseev,603,SPAIN,Female,42,6,0.0,1,1,1,90437.87 units,0
15600651,Ijendu,,France,Male,24,1,0.0,3,,₹1,47911.03,0
15737556,Vasilyev,590,France,Male,43,7,81076.8,2,1 units,1,182627.25,1
15765520,Stevenson,769,Germany,Male,27,7,188614.07,1,1,0,171344.09,0
15598275,Sochima,709,France,Female,32,7,0.0,2,1,1,199418.02 units,0
15653696,Goliwe,515,NULL,Female,28,9,0.0 units,2 units,0 units,0,94141.75,0
15709451,GORDON,₹646,Germany,Female,35,1,121952.75,2,₹1 units,1 units,142839.82,0
15750545,Chidiebere,629,France  ,Male,44,5,,4,₹0,0,117572.59,1
,Carter,477 units,SPAIN,Male,31,9,,2,₹0,1,184061.17,0
15736124,Thompson,617,France,Male,25,1,102585.88,2,1,1,115387.4,0
15576824,Kennedy,564,Germany,Female,44,3,111760.4,3 units,1,1,104722.47,1
15591724,Liu,,France  ,Female,44,5,143244.97,1,1 units,0,98661.27,0
15591360,Udinesi,642,France,Female  ,33,4,84607.34,2 units,0,1 units,60059.47,0
15756301 units,Daniels,636,Germany,FEMALE,29,3,97325.15,1,0,1,131924.38,0
15753955,Lori,₹639,Spain,Male,34,₹7,149940.04 units,2,0,0,156648.81,₹0
15624936,,631,France,Male,35,8,129205.49,1,1 units,1,79146.36,0
15772892,Robertson,699,France,Female,49,2,0.0,1,0,0,105760.01,0
15649129,Sal,₹757,France  ,Male,32,9,0.0,2,1,0,115950.96,0
15684358,Kang,711,France,Male  ,41,3,0.0,2,1,1,193747.57 units,0
15591248,Chukwumaobim,₹628,NULL,Female,29,9,71996.29,1,1,1,34857.46,0
15655298,Lewis,654,Spain,Female,54,5,0.0,₹2,0,₹1,47139.06,0
15774630,Peacock,601 units,NULL,Female,47 units,1,142802.02,1,1,1,57553.02,0
15743007,Seabrook,643,France,Female,45,4,45144.43,1,₹1,0,60917.24,1
15574296,Kambinachi,757,France,Male,23,2,80673.96,₹2,1,0,93991.65,0 units
,Douglas,701,Germany,Male,32,5,102500.34,1,0,0,106287.77,0
15645269,Duncan,583,France,Female,42,4,0.0,2,1,0,17439.66,0
15721469 units,Mach,492,NULL,Male,45,9,170295.04,2,0 units,0,164741.81,0 units
15716501,Moon,659,France,Male,32,9,95377.13,1,0,1,,0
15720725,,762,France,Male,28,,0.0,2,1,0,167909.52,0
,WARING,613,NULL,Male,26,4,100446.57,1,0,1,₹149653.81,0
15718667,T'ien,621,NULL,Male,35,7,87619.29,1,1,0,143.34,0
15567335,Allsop,559,France,Female,42,7,0.0,2,1,1,190040.29,0
15598884,,,Spain,Female,23,5,0.0,1,1,1,180622.43,0
15683657,Stephenson,594 units,France,Female,31,0,79340.95,1,1,0,78255.86,0
15631054,Volkova,625,France,Female,24,1,0.0,2,1,1,180969.55,0
₹15701301,Murphy,646,FRANCE,Female,42,3,175159.9,2 units,0,0,67124.48,1
15568164,Istomin,850,France,FEMALE,34,4,71379.53,2,1,1,154000.99 units,0
15704681,Yeh,766,Germany,Male,,2,99660.13,2,0,1,147700.78,0
15775192,Rounsevell,732,Germany  ,Female,48,4,102962.62,1,1,0,120852.85,1
15700654 units,LIARDET  ,617,Germany,Male,44,9,49157.09,2,1,0,53294.17,0
15786852,Nwachukwu,565,Germany,Female,38,2,158651.29,2,1,1,179445.28 units,0
15571586,NULL,524,Spain,Male,29,3,159035.45,1 units,1,0,2705.31,1
15808689,Morres,850,FRANCE,Female,31,4,0.0,2,1,₹1 units,33082.81,0
15626040,McDonald,793,Spain,Male,63,0,0.0,2,0,1,27166.75,0
15715715,Artyomova,,Spain,Male,38,2,0.0,2,1,1,,0
15611029,Hsiung,488,Germany,Female,33,4,140002.35,1,1 units,0,123613.81,0
15743570,Feng,481,France,NULL,34,5,0.0,2,1,1,125253.46,0
15694321,Su,619,NULL,FEMALE,28,3,0.0,2,₹1,0,53394.12,0
15778410,Clarke,533,Spain,Female  ,52,7,0.0 units,1,0,1,194113.99,1 units
15698285,Ting,₹676,France,Female,41,4,₹101457.14 units,1,1 units,1,79101.67,0 units
15777586,Moss,784,Spain,Female,42,₹2,109052.04,2,1,0,6409.55,0
15687431,Faria  ,642,France,Female,41,7,115171.71,1,1,1,37674.47,0 units
15673529,,645,Spain,Male,,₹4,59893.85,2,1,0,43999.64,0
15762708,Chiemezie,,Spain,Female,38 units,10,119658.49,1,1,1,8646.58,0
15641688,NULL,644 units,Spain,Male,18,7,0.0,1,0,₹1,59645.24,1
15786469,Montalvo,686,France,NULL,34 units,₹1,0.0,2,1,,87278.48,0
15684267,Davila,₹607,Germany,Male,39,2,84468.67,2,1,1,121945.42,0
15656937,Johnston,468 units,Spain,MALE,26,1,131643.25,1 units,1,0,64436.16 units,0
15575146,Jamieson,492,Germany,Male,,8,117808.74,₹2,1,1,₹67311.12,0
15626900,Kung,427,France,Male  ,29,1,,1,1,1,93839.3,0
15730738 units,Chiang,786 units,,Male,31,9,0.0,2,1,1,18210.36,0
15608166,Fallaci,761,France,Male,36 units,9,127637.92 units,,1,1,81062.93,0
15592387,NULL,566,France,Male,30,5,0.0,1,1,₹0,54926.51,1
15680804,Abbott,850,France,Male,,6,0.0,2,1,1,10672.54,0
15725302 units,Streeton,670,Spain,Female,20,4,0.0,2,,0,119759.24,0
15590199,Temple,₹701,Spain,Male,28,1,103421.32,1,0,1,₹76304.73,0
15803941,Seleznev,600,France,,46,10,95502.21,₹1,0,0,19842.18,0
15697879,Webb,701,France,Male,30,3,156660.72,₹2 units,1,0,45742.42 units,0 units
15762268,Hancock,₹666,France,Female  ,41,10,141162.08,1,,0,50908.48,0
15812071,Endrizzi,744,France,Male,,6,93806.31,2,0,1,140068.77,0
15701037,Barton,578,France,Male,39,2,0.0,2,1,₹0,70563.9,0
15731246,Hobler,628,Spain,Male,40,10,0.0,2,₹1,0,103832.58,0
15679551 units,Colombo,504,Spain,Female,,2 units,163764.84,1,1,,₹165122.55,1
15662758,Watson,620 units,France,Male,41,0,97925.11,1,1,0,85000.32,0 units
15705383,Shen  ,642,France  ,Male,35 units,4,125476.31,1,1,1,,0
15674929,Anderson,512,France,Female,31,7,0.0,2,0,0,₹49326.07,0
15745196,Verco,571,France,Female,35,8,0.0,2,0,0,84569.13,0
15675926,Ardis,655 units,Germany,MALE,34,7,118028.35,₹1,1,0,51226.32,1
15620323,NULL,652,Spain,Female,42,3,83492.07 units,2,1,0,₹37914.12,0
15728906,Ibekwe,634,France,,77,5,0.0,2 units,1,1,161579.85,0
15776229,MacPherson,682,France,Male,44,3,115282.3,1,0,0 units,23766.4,0
15655574,Okeke,698,Germany,Female,40,8,150777.1,1,1,0,114732.62,0
15815040,Ma,552,Germany,Female,42,8,103362.14,1,0,1,186869.58,1
15750731,Trevisani,736,Germany,Male,50,9,116309.01 units,1,1,0,185360.4,1
15773242,Chukwuhaenye,621,France  ,Male,32,1,0.0,2,₹1,1,168779.47,0
15650545,Tomlinson,849,FRANCE,,69,7,71996.09,1,1,1,139065.94,0
15603156,Elewechi,571 units,France,Female,₹33,1,0.0,2,₹1,0,102750.7,0
15582180,Lees,561,France,Male,29,9,120268.13,1,1,1,173870.39,0
15751771,Lowe,528,Germany,Male,32,2,99092.45,1,0 units,1,111149.98,0
15689633,Toomey  ,845 units,Spain,FEMALE,38,2,112803.92,1,1,₹0,179631.85,0
15583026,Welch,535,France,,38,0,,1,1 units,0,,0
15707025,Fang,648,Spain,Female,31,5,0.0,2,1,1,5199.02,0
15809137,Sagese,453,France,Male,,6,0.0,1,,0,198376.02,1
15761149,Teng,673,France,Female,44,8,133444.97,₹1,0,1,5708.19,0
₹15615670,Kazakova,762,France,Male,36,5,,1,1,1,42693.65,0
15593425 units,Bracewell,662,Spain,Female,54,1,₹187997.15,1,0,0,111442.71,1
15615430,Adams,₹678,Germany  ,Male,55,4,129646.91,,1,1,,1
15746341,Ejikemeifeuwa,630,France,Male,40,8,0.0,2 units,1,1,₹42495.81,0
15692142,Rogova,,,Female,48,7 units,,1,1,1,180344.69,1 units
₹15789753,Millar,480,,Male,40,6,148790.61,1,0,1,79329.7,0
15658148 units,Udokamma,657,France,Male,38,7,0.0,2,1,0,185827.74,0
15635531,Boag,575 units,Spain,Female,30,8,0.0,2,₹1,0,185341.63,0
15630592,NULL,516,France,Female,45,4,0.0,1,1,,95273.73,1
15764654,Zikoranachidimma,649,France,Male,37,9 units,87374.88,2,1,1,247.36,0
15707199,Cooper,643,FRANCE,Male,36,0,148159.71,,0,0,55835.66,0
,FAN,472 units,FRANCE  ,Male,31,4,58662.92,2,0,1,73322.0,0
15708917,Martin,598,,Male,53,10,167772.96,1,1,1,136886.86,0
15713621,Mollison,687 units,Germany,Male,41,10,134318.21,2,₹1,1,198064.52,0
15690079,Boniwell,591,Spain,Male,₹30,8,124857.69,2,0,0,50485.7,0
15669887,Lambert,839,FRANCE,Female,51,3,0.0,1,1,1,69101.23,₹1
15733705,Bull,577,France,Female,,8,92472.1,2,0,1,126434.61,0
15573152,NULL,620,FRANCE,Female,41,9,0.0,2,0,0,88852.47,0
15609735,NULL,,Germany,Male,51,6,127545.56,2,0,0,79559.02,1
15607098,Ahmed,747,Spain,FEMALE,41,5,94521.17,2,1,0,194926.86 units,0
15784042,L?,624,France,,55 units,₹7,118793.6,1,,1,95022.02 units,1
15676645,Parry,523,France,MALE,45,5,0.0,2,1,1,121428.2,0
15734948 units,IGWEBUIKE,601,Spain,Male,24 units,7,0.0 units,2,0,0,144660.42,0
15606097,Zakharov,665,Germany,Male,63,7,₹104469.58,₹1 units,₹1,1,25165.36,1
15699005,Martin,710,France,Female,41,2,156067.05,1,1,₹1,9983.88,0
15784526,Chen,616,France,Male,44,5,102016.38,1,0,1,178235.37,1
15697214,Korovin,686,NULL,Female,36,5,0.0,2,1,1,152979.14 units,0
15694628,Walker,686,,Female,₹39,4,157731.6,2,1,0,162820.6,0
15781689,Macadam,758,Spain,,35,5,0.0,2,1,0,95009.6,0
15776824,,714,France,Male,28,6 units,122724.37,1,1,₹1,67057.27,0
15754649,Fang,705,Spain,Female,57,3,0.0,2,1,1 units,34134.14,0 units
15759034,Li Fonti,654,France,Male,36,2,112262.84,1,1,0,12873.39,0
,Wieck,634,Germany,Male  ,24,8,103097.85,1,₹1,1,157577.29,0
15737748,McWilliam,534,Spain  ,FEMALE,,3,151233.62,1,0,0,₹199336.63,0
15706217 units,Kao,645,Germany,Male,28,7,117466.03,2,1,1,34490.06,0
15703106 units,K'ung,575,France,Male  ,40,5,0.0,2,1,1,122488.59,0 units
15809124,T'ien,750,France,Male  ,38,5,151532.4,1,1,1,46555.15,₹0 units
15584536,Barber,720,Germany,Male,46 units,3,97042.6,1,1,1,133516.51,1
15587240,Vasilyev,518,France,Male,40,4 units,0.0,2,0,1 units,194416.58,0
15703563,P'eng,774,France,Male,40,9,93017.47 units,₹2,₹1,0,191608.97,0
15666823,Nebechi,425,NULL,Male,39,4,0.0,2,1,0,197226.32,0
15729689,Chan,754,Germany,Male,35,₹6,98585.94,₹2 units,0,1,106116.84,0
15622833,Mahon,,Germany,Female,29,10,130420.2 units,2,0,0 units,106276.55,0
15585100,Rioux,511,Germany,FEMALE,40,9,124401.6,1,1,0,198814.24,1
15755825,McGuirk,666,France,Male,39,10,0.0,2,1,0,102999.33,0
15607142,Parkin,658,France,Male,32,8,0.0,1 units,1,1,80410.68,0
15586821,Bellew,727,France,MALE,28,5,0.0,2,0,1,₹19653.08,0 units
15707861,Nucci,520 units,FRANCE,Female,46,10,85216.61,1,1,0,117369.52,1
15645404,Okwukwe,625 units,France,Female  ,51,4,124620.01,2,1,0 units,92243.94,1
₹15586522,Hunter,608,SPAIN,Male,37,,130461.02,1,1,0,21967.15,0
15794661,LIU,674,Spain,Male,32,2,0.0,2,1,0,140579.17,₹0
15701164,Onyeorulu,506,FRANCE,Female,34,,90307.62,1,1,1,159235.29,0
₹15700964,Pollard,624,Germany,FEMALE,27,7,104848.68,1,1,1,167387.36,0
15668971 units,NICHOLSON,583,France,Female,40,4,55776.39,2,1,0,26920.43,0
15716023,Pearson,693,NULL,Male,31,1,0.0,2,0,1,182270.88,0
15628530,BOOTH,694,France,Male,42,3,156864.2,2,0,0,88890.75,0
15773017,Todd,763,Spain,Female,37,₹6,0.0,2,1,1,149705.25,0
15685947,Henderson,556,Germany,Male,42,0,115915.53,2,0,1,125435.47,1
15624229,Noble,694,France,Female,22,4,0.0,2,1,1,11525.72,0
,YUSUPOVA,582,France,Male,39,5,₹0.0,2,1,1,129892.93,0
15785865,Mazzanti,711,NULL,Male,58,9,91285.13,2,1,1,26767.85,0 units
15753174,NULL,571,Germany,NULL,37,9,139592.98,3 units,1,0,104152.65,₹1
15656330,Von Doussa,528,SPAIN,NULL,32,0,68138.37,1,1,1,170309.19,0
15810800,Ositadimma,673,Spain,Female,32,0,0.0,1,1,1,72873.33,0
15574910,FERGUSON,601,France  ,,50,2,115625.07,1,1,0,185855.21,0
15628972,Nebeolisa,699,NULL,Male,32,1 units,123906.22,3 units,1,1,127443.82,1
15767474,LORENZO,481,France,Female,57,9,0.0,3,1,1,169719.35,₹1
15800434,NULL,811,Germany,Male,₹52,10,76915.4,1,0,0,146359.81,1
15721116,NAPOLITANO,597,Spain,Male,24,,108058.07,,1,1,187826.11,0
